Week,Start Date,End Date,Total Trades,Trades Won,Trades Lost,Realised PnL
1,2022-01-03 00:00:00+00:00,2022-01-10 00:00:00+00:00,0,0,0,0.0
2,2022-01-10 00:00:00+00:00,2022-01-17 00:00:00+00:00,0,0,0,0.0
3,2022-01-17 00:00:00+00:00,2022-01-24 00:00:00+00:00,0,0,0,0.0
4,2022-01-24 00:00:00+00:00,2022-01-31 00:00:00+00:00,0,0,0,0.0
5,2022-01-31 00:00:00+00:00,2022-02-07 00:00:00+00:00,1,0,1,-3.3237449900000113
6,2022-02-07 00:00:00+00:00,2022-02-14 00:00:00+00:00,0,0,0,0.0
7,2022-02-14 00:00:00+00:00,2022-02-21 00:00:00+00:00,0,0,0,0.0
8,2022-02-21 00:00:00+00:00,2022-02-28 00:00:00+00:00,1,0,1,-6.440572986000011
9,2022-02-28 00:00:00+00:00,2022-03-07 00:00:00+00:00,0,0,0,0.0
10,2022-03-07 00:00:00+00:00,2022-03-14 00:00:00+00:00,0,0,0,0.0
11,2022-03-14 00:00:00+00:00,2022-03-21 00:00:00+00:00,0,0,0,0.0
12,2022-03-21 00:00:00+00:00,2022-03-28 00:00:00+00:00,1,1,0,5.244143013999989
13,2022-03-28 00:00:00+00:00,2022-03-29 00:00:00+00:00,0,0,0,0.0
